timestamp_sec,fitness_score,fitness_age_sec,accel_norm_dev,gyro_z,accel_norm_std,gyro_z_std,linear_vel,angular_vel,jerk,fgo_cov_trace,fgo_cov_yaw,gt_x,gt_y,gt_yaw_rad,fgo_x,fgo_y,fgo_yaw_rad,pos_err_m,yaw_err_rad
31.430000,0.012992,0.079,0.337035,-0.041357,0.107757,0.010619,0.000109,0.000551,0.006038,0.00000000,0.00000000,0.017854,0.016030,0.059741,0.045931,0.042906,0.059481,0.038867,0.000260
33.465000,0.011829,0.050,0.060353,-0.038808,0.112150,0.009808,0.002611,-0.004084,0.691471,0.00000000,0.00000000,0.017854,0.016031,0.059741,0.045931,0.042906,0.059481,0.038867,0.000260
35.470000,0.012761,0.014,0.229264,-0.037040,0.103276,0.010426,-0.004401,0.004923,0.303084,0.00000000,0.00000000,0.017854,0.016031,0.059741,0.046518,0.043616,0.059483,0.039781,0.000258
37.495000,0.012384,0.079,0.398349,-0.045897,0.127159,0.008488,-0.002738,-0.004390,0.015681,0.00000000,0.00000000,0.017854,0.016031,0.059741,0.046518,0.043616,0.059483,0.039781,0.000258
39.525000,0.012797,0.019,0.267591,-0.052248,0.595002,0.010494,0.002294,0.008411,0.149373,0.00000000,0.00000000,0.017854,0.016029,0.059743,0.047283,0.044091,0.059464,0.040663,0.000279
40.355000,0.011638,0.098,0.021910,-0.043353,1.363500,0.010384,-0.074610,-0.009053,0.256334,0.00000000,0.00000000,-0.002046,0.016448,0.059544,0.027049,0.044363,0.059265,0.040321,0.000279
40.580000,0.012552,0.041,0.206441,-0.035788,1.357714,0.010171,-0.113159,-0.001828,0.433376,0.00000000,0.00000000,-0.023765,0.012677,0.059451,0.005662,0.040750,0.059172,0.040671,0.000279
40.740000,0.013601,0.073,0.061076,-0.058435,1.462768,0.010515,-0.146354,0.003389,0.863646,0.00000000,0.00000000,-0.044708,0.013134,0.059373,-0.015281,0.041213,0.059094,0.040675,0.000279
40.880000,0.012800,0.090,0.046136,-0.042240,1.557185,0.010338,-0.137484,0.003517,0.074620,0.00000000,0.00000000,-0.065331,0.010622,0.059492,-0.035904,0.038707,0.059213,0.040678,0.000279
41.045000,0.013127,0.030,5.438804,-0.060714,1.797726,0.010059,-0.145243,0.002973,0.342401,0.00000000,0.00000000,-0.088406,0.008314,0.059290,-0.052757,0.037896,0.059306,0.046324,0.000016
41.180000,0.010176,0.083,0.017300,-0.058755,1.926795,0.010718,-0.167935,-0.002986,0.758767,0.00000000,0.00000000,-0.107788,0.008754,0.059052,-0.072782,0.038430,0.059061,0.045893,0.000009
41.325000,0.012891,0.067,0.024355,-0.051993,2.107321,0.011109,-0.152349,-0.000208,0.253049,0.00000000,0.00000000,-0.131343,0.008233,0.059163,-0.095565,0.037957,0.059171,0.046514,0.000008
41.455000,0.010548,0.067,0.238646,-0.038156,2.113114,0.011264,-0.149099,-0.003474,0.123672,0.00000000,0.00000000,-0.150845,0.007722,0.059216,-0.116584,0.037391,0.059228,0.045322,0.000012
41.590000,0.013913,0.079,0.329995,-0.071267,2.275712,0.011969,-0.171865,-0.003399,0.301321,0.00000000,0.00000000,-0.172432,0.007705,0.059119,-0.138999,0.037306,0.059129,0.044654,0.000010
41.750000,0.017861,0.022,0.131372,-0.053172,2.515333,0.012132,-0.144170,0.005427,0.285845,0.00000000,0.00000000,-0.194894,0.004768,0.058970,-0.157415,0.035254,0.059097,0.048313,0.000127
41.920000,0.014950,0.082,0.092190,-0.036709,2.530461,0.012297,-0.137421,0.005356,0.155100,0.00000000,0.00000000,-0.217250,0.005261,0.058961,-0.178379,0.035669,0.059093,0.049352,0.000131
42.050000,0.015819,0.075,0.044512,-0.042175,2.530813,0.011862,-0.161119,-0.001645,0.379523,0.00000000,0.00000000,-0.237009,0.003439,0.058945,-0.199835,0.033750,0.059093,0.047965,0.000148
42.200000,0.015791,0.097,1.730396,-0.087566,2.529818,0.013082,-0.166389,0.012887,0.809604,0.00000000,0.00000000,-0.261356,0.005057,0.059383,-0.222485,0.035459,0.059514,0.049348,0.000131
42.315000,0.017801,0.089,0.341762,-0.040464,2.467945,0.012870,-0.174628,0.009914,0.263567,0.00000000,0.00000000,-0.281815,0.003158,0.059195,-0.243749,0.033389,0.059325,0.048609,0.000131
42.435000,0.016529,0.033,0.098854,-0.048902,2.638520,0.012759,-0.182404,-0.002725,0.380659,0.00000000,0.00000000,-0.302666,0.001846,0.059025,-0.259677,0.033113,0.058935,0.053157,0.000090
42.565000,0.018044,0.038,6.099488,-0.054095,2.914491,0.012696,-0.190376,0.003231,0.014290,0.00000000,0.00000000,-0.326850,0.001619,0.059025,-0.281953,0.032842,0.058942,0.054686,0.000083
42.680000,0.018898,0.008,1.026543,-0.041054,2.875821,0.012799,-0.187581,-0.002359,0.043145,0.00000000,0.00000000,-0.348614,0.000631,0.058953,-0.302659,0.031263,0.059075,0.055229,0.000122
42.795000,0.018666,0.075,0.191596,-0.038691,2.781706,0.012374,-0.177809,-0.002307,0.096781,0.00000000,0.00000000,-0.369098,0.000354,0.058968,-0.324028,0.030977,0.059094,0.054489,0.000125
42.910000,0.018311,0.093,0.063051,-0.060239,2.778391,0.012181,-0.190463,0.003878,0.078329,0.00000000,0.00000000,-0.390668,-0.000647,0.058988,-0.346547,0.029845,0.059112,0.053632,0.000123
43.040000,0.018061,0.062,0.006720,-0.044105,2.988022,0.012427,-0.167971,0.004978,0.704403,0.00000000,0.00000000,-0.413895,-0.001714,0.059061,-0.367939,0.028910,0.059183,0.055225,0.000122
43.160000,0.016789,0.030,0.241781,-0.031276,2.986638,0.012721,-0.178227,0.001787,0.084391,0.00000000,0.00000000,-0.435684,-0.002080,0.059044,-0.387261,0.028241,0.059071,0.057133,0.000027
43.275000,0.017611,0.025,0.044244,-0.032291,3.038110,0.012332,-0.180976,-0.005826,0.233323,0.00000000,0.00000000,-0.456986,-0.003468,0.058937,-0.409490,0.026796,0.058963,0.056318,0.000026
43.400000,0.017640,0.001,0.271170,-0.025464,3.015034,0.012268,-0.167825,0.001984,0.461060,0.00000000,0.00000000,-0.478759,-0.003181,0.058912,-0.430336,0.027138,0.058939,0.057132,0.000027
43.520000,0.019156,0.006,0.226466,-0.039279,2.836086,0.011651,-0.195794,0.005048,0.294398,0.00000000,0.00000000,-0.501740,-0.003265,0.058983,-0.453331,0.027432,0.059004,0.057322,0.000021
43.635000,0.019407,0.075,0.269059,-0.063754,2.773359,0.011815,-0.192080,0.003005,0.107850,0.00000000,0.00000000,-0.523322,-0.004546,0.058979,-0.475923,0.026008,0.058998,0.056394,0.000019
43.755000,0.019488,0.054,0.178724,-0.055793,2.885645,0.012036,-0.195102,-0.003070,0.123724,0.00000000,0.00000000,-0.546362,-0.005958,0.059037,-0.498978,0.024754,0.059068,0.056466,0.000031
43.885000,0.017959,0.026,0.163835,-0.063282,2.872324,0.010828,-0.186967,0.001012,0.078473,0.00000000,0.00000000,-0.571519,-0.006541,0.058939,-0.522214,0.024175,0.058960,0.058090,0.000021
44.000000,0.017654,0.019,0.189606,-0.056773,2.903610,0.011425,-0.169353,0.000634,0.469113,0.00000000,0.00000000,-0.592049,-0.006871,0.058905,-0.542724,0.023957,0.058865,0.058166,0.000039
44.115000,0.017651,0.002,0.515452,-0.056046,2.527398,0.011513,-0.187319,-0.008372,0.101819,0.00000000,0.00000000,-0.613465,-0.007759,0.059019,-0.565154,0.023318,0.058919,0.057443,0.000100
44.230000,0.017298,0.045,11.450238,-0.034035,3.150191,0.011516,-0.180905,0.006745,0.128607,0.00000000,0.00000000,-0.633987,-0.009118,0.059002,-0.586407,0.022113,0.058894,0.056914,0.000108
44.360000,0.016100,0.064,0.124633,-0.059654,3.074548,0.011294,-0.186954,0.007250,0.865306,0.00000000,0.00000000,-0.656582,-0.008536,0.058849,-0.607341,0.022603,0.058748,0.058261,0.000102
44.480000,0.019306,0.053,0.074910,-0.037760,3.177472,0.012099,-0.178765,0.001310,0.045444,0.00000000,0.00000000,-0.678109,-0.010593,0.058913,-0.628869,0.020548,0.058811,0.058262,0.000102
44.595000,0.019694,0.017,0.209803,-0.056787,3.036514,0.012434,-0.182256,0.004346,0.142460,0.00000000,0.00000000,-0.698776,-0.011020,0.058885,-0.649202,0.020152,0.058898,0.058560,0.000013
44.725000,0.018540,0.025,0.455856,-0.056026,3.011404,0.012128,-0.188319,0.002081,0.236724,0.00000000,0.00000000,-0.723950,-0.011844,0.058843,-0.672173,0.019546,0.058868,0.060549,0.000024
44.840000,0.018608,0.077,0.130000,-0.033611,3.021510,0.012241,-0.181323,-0.008527,0.523656,0.00000000,0.00000000,-0.745107,-0.013019,0.058826,-0.694305,0.018353,0.058844,0.059708,0.000018
44.955000,0.016922,0.071,0.669812,-0.037257,2.878547,0.012077,-0.188170,0.003067,0.024266,0.00000000,0.00000000,-0.766617,-0.014233,0.058874,-0.716755,0.017093,0.058908,0.058885,0.000034
45.105000,0.017805,0.074,0.068205,-0.030104,2.829524,0.011587,-0.164488,0.003042,0.564983,0.00000000,0.00000000,-0.791395,-0.018455,0.058667,-0.739703,0.012928,0.058685,0.060473,0.000018
45.220000,0.019048,0.078,9.201690,-0.057607,3.212563,0.012278,-0.185992,-0.007272,0.043149,0.00000000,0.00000000,-0.812766,-0.019560,0.058647,-0.761964,0.011811,0.058665,0.059707,0.000018
45.345000,0.020019,0.038,3.196543,-0.040589,3.059815,0.011789,-0.193659,-0.000025,0.230898,0.00000000,0.00000000,-0.836424,-0.020833,0.058687,-0.782952,0.011477,0.058354,0.062476,0.000333
45.465000,0.019839,0.010,3.351628,-0.057532,3.100463,0.012164,-0.164140,-0.000774,0.124040,0.00000000,0.00000000,-0.857717,-0.021158,0.058716,-0.804071,0.011050,0.058448,0.062572,0.000268
45.575000,0.018208,0.005,7.123607,-0.055427,3.262411,0.011451,-0.190323,0.005971,0.899315,0.00000000,0.00000000,-0.876909,-0.020324,0.058555,-0.824965,0.011417,0.058579,0.060874,0.000025
45.695000,0.020380,0.111,0.027459,-0.049615,3.257102,0.011560,-0.182836,-0.011808,0.241056,0.00000000,0.00000000,-0.899881,-0.021133,0.058501,-0.847882,0.010618,0.058528,0.060927,0.000027
45.810000,0.018213,0.053,0.088811,-0.036244,3.086947,0.011650,-0.183554,-0.001167,0.087163,0.00000000,0.00000000,-0.920533,-0.021555,0.058317,-0.869489,0.010138,0.058341,0.060083,0.000024
45.945000,0.018158,0.063,6.232347,-0.051246,2.823037,0.011762,-0.185822,-0.000962,0.569550,0.00000000,0.00000000,-0.946279,-0.022571,0.058282,-0.892494,0.009303,0.058314,0.062521,0.000032
46.065000,0.016766,0.022,0.265755,-0.036344,2.823825,0.011615,-0.175187,0.001654,0.349197,0.00000000,0.00000000,-0.967684,-0.023193,0.058252,-0.913914,0.008574,0.058277,0.062452,0.000025
46.180000,0.017209,0.005,0.183061,-0.051717,2.862132,0.012253,-0.187234,0.005397,0.676586,0.00000000,0.00000000,-0.987686,-0.022771,0.058437,-0.934946,0.009004,0.058462,0.061573,0.000024
46.305000,0.017246,0.018,0.293209,-0.056928,2.874663,0.011483,-0.196110,0.006298,0.905556,0.00000000,0.00000000,-1.010949,-0.024218,0.058429,-0.957961,0.007856,0.058298,0.061939,0.000131
46.420000,0.015440,0.087,5.291446,-0.039845,2.835672,0.011702,-0.193938,-0.004085,0.229366,0.00000000,0.00000000,-1.032799,-0.025959,0.058556,-0.980736,0.006066,0.058425,0.061124,0.000131
46.540000,0.017048,0.071,0.657869,-0.069014,3.046186,0.011911,-0.181511,-0.001326,0.005286,0.00000000,0.00000000,-1.054847,-0.027887,0.058535,-1.002785,0.004140,0.058404,0.061125,0.000131
46.660000,0.014878,0.073,0.217981,-0.046290,3.091538,0.012256,-0.180134,-0.000763,0.200055,0.00000000,0.00000000,-1.076352,-0.029232,0.058322,-1.024290,0.002799,0.058190,0.061126,0.000131
46.785000,0.014561,0.034,6.081433,-0.072261,3.063685,0.012206,-0.186727,-0.001222,0.489347,0.00000000,0.00000000,-1.100005,-0.030469,0.058267,-1.046968,0.001591,0.058136,0.061974,0.000131
46.905000,0.015009,0.108,6.171288,-0.053148,2.961255,0.011992,-0.172928,0.001624,0.420333,0.00000000,0.00000000,-1.121794,-0.032315,0.058280,-1.068813,-0.000233,0.058149,0.061937,0.000131
47.015000,0.017025,0.063,0.296927,-0.045057,2.917815,0.012089,-0.189549,0.002819,0.156025,0.00000000,0.00000000,-1.142342,-0.033306,0.058299,-1.091236,-0.001257,0.058168,0.060323,0.000131
47.115000,0.015864,0.011,0.356763,-0.042823,2.989437,0.011697,-0.209776,0.005918,0.442474,0.00000000,0.00000000,-1.162622,-0.034131,0.058445,-1.109629,-0.001497,0.058092,0.062235,0.000353
47.220000,0.020055,0.088,0.306609,-0.037103,2.777718,0.011576,-0.209473,0.009132,0.058160,0.00000000,0.00000000,-1.185086,-0.035675,0.058451,-1.131011,-0.002958,0.058096,0.063201,0.000356
47.315000,0.018017,0.057,0.337961,-0.049156,2.885106,0.011683,-0.220365,-0.005908,0.204590,0.00000000,0.00000000,-1.206430,-0.036678,0.058686,-1.153564,-0.003993,0.058332,0.062154,0.000354
47.395000,0.019043,0.050,17.853341,-0.054849,3.800565,0.011645,-0.253293,0.000646,0.543187,0.00000000,0.00000000,-1.226990,-0.037055,0.058681,-1.174150,-0.004397,0.058322,0.062118,0.000359
47.495000,0.018643,0.109,0.664741,-0.047589,3.823645,0.011778,-0.249702,-0.000173,0.358460,0.00000000,0.00000000,-1.251350,-0.038587,0.058680,-1.198511,-0.005894,0.058314,0.062135,0.000366
47.595000,0.016365,0.072,0.519246,-0.056472,3.833879,0.011806,-0.253310,-0.001310,0.844186,0.00000000,0.00000000,-1.276052,-0.039980,0.058726,-1.223189,-0.007339,0.058374,0.062128,0.000353
47.690000,0.016552,0.004,2.799340,-0.065818,4.153788,0.012367,-0.237458,-0.009038,0.149347,0.00000000,0.00000000,-1.298930,-0.041463,0.058768,-1.244773,-0.007363,0.058341,0.063999,0.000427
47.790000,0.015885,0.078,0.866493,-0.046560,4.117153,0.010952,-0.250726,0.003947,0.132768,0.00000000,0.00000000,-1.323595,-0.042634,0.058883,-1.269389,-0.008586,0.058448,0.064012,0.000435
47.905000,0.017104,0.001,4.531159,-0.040973,4.299044,0.011244,-0.247306,0.003020,0.099505,0.00000000,0.00000000,-1.351370,-0.044466,0.058810,-1.293557,-0.010200,0.058380,0.067204,0.000430
47.995000,0.015290,0.041,0.883174,-0.026893,4.344024,0.011514,-0.243542,0.003525,0.428537,0.00000000,0.00000000,-1.373582,-0.045586,0.058965,-1.318118,-0.011445,0.058531,0.065129,0.000434
48.100000,0.016556,0.013,0.587282,-0.044308,4.189982,0.011060,-0.210491,-0.002569,0.274442,0.00000000,0.00000000,-1.396088,-0.050385,0.058709,-1.339148,-0.014024,0.058300,0.067559,0.000409
48.195000,0.016393,0.057,0.386303,-0.057237,4.478675,0.010873,-0.238789,-0.005845,0.585676,0.00000000,0.00000000,-1.418785,-0.051170,0.058372,-1.363047,-0.014821,0.057961,0.066543,0.000412
48.305000,0.015990,0.010,0.646411,-0.049405,4.336086,0.010456,-0.252590,-0.010981,0.130788,0.00000000,0.00000000,-1.445885,-0.052844,0.058470,-1.386350,-0.016530,0.058159,0.069736,0.000311
48.400000,0.020023,0.063,0.722953,-0.054003,4.330274,0.010977,-0.242140,-0.000694,0.392567,0.00000000,0.00000000,-1.469288,-0.053659,0.058399,-1.410994,-0.017408,0.058088,0.068646,0.000311
48.480000,0.020272,0.011,3.880880,-0.042827,4.415813,0.010296,-0.265367,0.005000,0.207729,0.00000000,0.00000000,-1.490485,-0.054159,0.058560,-1.431896,-0.018095,0.058132,0.068799,0.000428
48.565000,0.018356,0.008,0.687878,-0.051017,4.305278,0.010409,-0.293990,-0.004330,0.153586,0.00000000,0.00000000,-1.514797,-0.054993,0.058609,-1.453386,-0.018672,0.058163,0.071348,0.000445
48.635000,0.017472,0.056,6.432029,-0.044637,4.454832,0.010826,-0.271896,0.005725,1.021224,0.00000000,0.00000000,-1.534523,-0.056232,0.058619,-1.475914,-0.020024,0.058240,0.068892,0.000379
48.715000,0.018806,0.084,0.622260,-0.068827,4.411531,0.011315,-0.271910,0.003695,0.531472,0.00000000,0.00000000,-1.556785,-0.057679,0.058702,-1.498112,-0.021554,0.058288,0.068902,0.000414
48.800000,0.019609,0.003,0.676727,-0.041961,4.416589,0.011577,-0.281637,0.004855,0.422387,0.00000000,0.00000000,-1.580300,-0.058739,0.058699,-1.521043,-0.022516,0.058219,0.069451,0.000479
48.885000,0.019609,0.110,1.055492,-0.048617,4.429540,0.011552,-0.304197,0.006675,0.818578,0.00000000,0.00000000,-1.605269,-0.059740,0.058692,-1.544490,-0.023382,0.058227,0.070823,0.000465
48.955000,0.018067,0.009,9.476838,-0.052588,4.500458,0.011200,-0.299192,-0.001314,0.515531,0.00000000,0.00000000,-1.626753,-0.061198,0.058688,-1.566810,-0.024564,0.058250,0.070251,0.000438
49.045000,0.018180,0.006,1.200381,-0.040710,4.016513,0.011148,-0.310303,-0.003369,0.203389,0.00000000,0.00000000,-1.654873,-0.062687,0.058640,-1.589623,-0.025648,0.058095,0.075029,0.000545
49.110000,0.018108,0.077,1.097726,-0.048322,4.010055,0.011057,-0.312157,0.000500,0.152557,0.00000000,0.00000000,-1.675181,-0.063793,0.058716,-1.614622,-0.026984,0.058217,0.070868,0.000499
49.200000,0.019176,0.005,1.050279,-0.061595,4.039551,0.011684,-0.315844,0.010378,0.309669,0.00000000,0.00000000,-1.703228,-0.065447,0.058779,-1.640128,-0.028076,0.058363,0.073336,0.000416
49.275000,0.019997,0.001,4.546972,-0.043119,3.866559,0.011454,-0.306482,-0.001656,0.213104,0.00000000,0.00000000,-1.726447,-0.067006,0.058789,-1.664915,-0.029700,0.058373,0.071958,0.000416
49.365000,0.018762,0.039,1.495945,-0.041740,3.717929,0.010839,-0.321925,0.003457,0.010246,0.00000000,0.00000000,-1.754645,-0.068855,0.058673,-1.689989,-0.031379,0.058257,0.074732,0.000417
49.440000,0.018771,0.068,7.934575,-0.030648,3.868693,0.011251,-0.325559,-0.000123,0.736084,0.00000000,0.00000000,-1.778137,-0.070193,0.058780,-1.715039,-0.032791,0.058364,0.073350,0.000416
49.510000,0.017061,0.063,0.965944,-0.068512,3.731280,0.011769,-0.308707,-0.000031,0.044675,0.00000000,0.00000000,-1.799832,-0.071676,0.058850,-1.739853,-0.034457,0.058418,0.070588,0.000432
49.595000,0.016195,0.108,5.824078,-0.043903,3.851951,0.011778,-0.343735,-0.004748,1.110915,0.00000000,0.00000000,-1.827027,-0.073015,0.058843,-1.765612,-0.035659,0.058429,0.071884,0.000414
49.660000,0.017781,0.084,0.918961,-0.050751,3.865615,0.011522,-0.346349,0.002269,0.006272,0.00000000,0.00000000,-1.849536,-0.073591,0.058719,-1.786440,-0.036159,0.058303,0.073364,0.000416
49.725000,0.020956,0.072,1.237942,-0.040414,3.869961,0.011448,-0.352360,-0.003909,0.855456,0.00000000,0.00000000,-1.871875,-0.075090,0.058944,-1.807074,-0.037492,0.058429,0.074918,0.000516
49.770000,0.017087,0.082,1.368400,-0.054498,3.548157,0.011631,-0.335615,-0.002120,0.738368,0.00000000,0.00000000,-1.887110,-0.076288,0.058973,-1.827305,-0.039171,0.058568,0.070387,0.000405
49.855000,0.019650,0.087,1.126399,-0.056174,3.902656,0.011872,-0.337616,-0.000810,0.619750,0.00000000,0.00000000,-1.915131,-0.078706,0.058880,-1.853720,-0.041314,0.058471,0.071899,0.000409
49.925000,0.021025,0.049,0.030369,-0.030158,3.903577,0.012026,-0.340989,-0.000612,0.133697,0.00000000,0.00000000,-1.938731,-0.079995,0.058956,-1.873986,-0.042363,0.058540,0.074888,0.000416
50.005000,0.019427,0.013,8.340484,-0.055138,4.084834,0.012077,-0.327758,-0.005071,0.123132,0.00000000,0.00000000,-1.964902,-0.082696,0.058947,-1.899737,-0.044205,0.058605,0.075683,0.000342
50.070000,0.021189,0.012,0.585459,-0.065701,4.111017,0.012312,-0.332918,-0.008039,0.242954,0.00000000,0.00000000,-1.986480,-0.083135,0.058508,-1.924123,-0.045248,0.058611,0.072963,0.000103
50.145000,0.018436,0.030,3.733286,-0.051591,4.133466,0.012281,-0.347460,0.001135,0.416589,0.00000000,0.00000000,-2.012714,-0.084855,0.058457,-1.945068,-0.046732,0.058541,0.077649,0.000083
50.200000,0.018436,0.103,7.233311,-0.031781,4.293776,0.012299,-0.354033,-0.004053,0.262734,0.00000000,0.00000000,-2.032537,-0.085691,0.058415,-1.966656,-0.047685,0.058497,0.076057,0.000081
50.255000,0.021752,0.076,1.434638,-0.043364,4.356494,0.011827,-0.381136,0.005216,0.496680,0.00000000,0.00000000,-2.053441,-0.086682,0.058484,-1.989389,-0.048823,0.058583,0.074405,0.000099
50.315000,0.020542,0.108,4.823566,-0.056020,4.327149,0.011823,-0.363083,-0.009180,0.185305,0.00000000,0.00000000,-2.075345,-0.088242,0.058528,-2.011299,-0.050324,0.058607,0.074429,0.000079
50.385000,0.021155,0.056,0.339356,-0.024888,4.325177,0.011913,-0.377100,-0.007865,0.704277,0.00000000,0.00000000,-2.101749,-0.089623,0.058660,-2.033920,-0.051571,0.058737,0.077774,0.000077
50.445000,0.020523,0.065,6.808272,-0.043885,4.593860,0.011601,-0.369717,-0.012226,0.381087,0.00000000,0.00000000,-2.123681,-0.091366,0.058656,-2.056017,-0.053201,0.058727,0.077686,0.000071
50.500000,0.020942,0.069,1.431155,-0.048233,4.595722,0.011478,-0.371892,0.004141,0.396180,0.00000000,0.00000000,-2.144085,-0.092507,0.058547,-2.078204,-0.054511,0.058629,0.076053,0.000081
50.560000,0.022272,0.028,0.934384,-0.035354,4.650714,0.011613,-0.382468,-0.000907,0.559078,0.00000000,0.00000000,-2.166832,-0.093491,0.058736,-2.094596,-0.054492,0.058392,0.082092,0.000344
50.620000,0.021597,0.044,3.653421,-0.030711,4.387211,0.011951,-0.376318,-0.002424,0.518171,0.00000000,0.00000000,-2.189324,-0.094284,0.058645,-2.117087,-0.055277,0.058301,0.082096,0.000344
50.680000,0.021665,0.016,1.343672,-0.038472,4.384060,0.011945,-0.369787,0.002848,0.155004,0.00000000,0.00000000,-2.211338,-0.095007,0.058771,-2.137754,-0.056347,0.058564,0.083122,0.000207
50.735000,0.022660,0.012,6.966501,-0.059042,4.521673,0.011549,-0.368583,-0.004399,0.253564,0.00000000,0.00000000,-2.231892,-0.096268,0.058773,-2.160130,-0.057451,0.058527,0.081588,0.000246
50.800000,0.021652,0.020,6.913006,-0.035788,4.546436,0.012023,-0.371073,-0.002174,0.312717,0.00000000,0.00000000,-2.255800,-0.097370,0.058647,-2.182670,-0.058204,0.058533,0.082957,0.000113
50.860000,0.021652,0.096,6.974443,-0.048560,4.621601,0.011348,-0.370128,0.008256,0.141578,0.00000000,0.00000000,-2.278018,-0.098967,0.058778,-2.204888,-0.059800,0.058664,0.082958,0.000113
50.910000,0.023774,0.075,1.265157,-0.036110,4.618068,0.011431,-0.357462,-0.006167,0.149954,0.00000000,0.00000000,-2.295941,-0.100690,0.058632,-2.226521,-0.061731,0.058519,0.079605,0.000112
50.975000,0.020754,0.071,1.704048,-0.045474,4.586864,0.011377,-0.374732,0.008323,0.162421,0.00000000,0.00000000,-2.320023,-0.101940,0.058784,-2.248832,-0.062819,0.058672,0.081231,0.000112
51.045000,0.017645,0.074,1.527746,-0.042422,4.587112,0.011372,-0.368180,-0.007828,0.622016,0.00000000,0.00000000,-2.346133,-0.103588,0.058776,-2.271202,-0.064253,0.058662,0.084628,0.000114
51.090000,0.017466,0.085,0.440975,-0.047931,4.513162,0.010782,-0.361109,-0.005948,0.114254,0.00000000,0.00000000,-2.362728,-0.104504,0.058782,-2.293374,-0.065580,0.058666,0.079530,0.000117
51.155000,0.017194,0.042,4.549938,-0.037926,4.572375,0.010207,-0.378087,0.000333,0.091935,0.00000000,0.00000000,-2.387380,-0.105802,0.058976,-2.316158,-0.066707,0.058853,0.081247,0.000123
51.225000,0.016570,0.068,3.645369,-0.038234,4.492731,0.010370,-0.369392,0.002955,0.403993,0.00000000,0.00000000,-2.413397,-0.107278,0.058934,-2.338403,-0.067978,0.058819,0.084667,0.000115
51.280000,0.019016,0.066,2.008231,-0.017851,4.419379,0.011092,-0.363885,-0.005430,0.144371,0.00000000,0.00000000,-2.433200,-0.107662,0.058972,-2.360072,-0.068477,0.058859,0.082966,0.000113
51.345000,0.018890,0.024,1.539674,-0.042299,4.421540,0.011085,-0.366506,-0.002189,0.439820,0.00000000,0.00000000,-2.457263,-0.109210,0.059174,-2.382350,-0.069850,0.059058,0.084624,0.000116
51.405000,0.017881,0.022,5.185523,-0.041589,4.451484,0.011123,-0.361479,-0.000450,0.241507,0.00000000,0.00000000,-2.479129,-0.110319,0.059056,-2.403964,-0.070292,0.058917,0.085158,0.000139
51.460000,0.015617,0.025,1.803659,-0.046013,4.252277,0.011039,-0.389355,-0.000216,0.730278,0.00000000,0.00000000,-2.500094,-0.111410,0.059131,-2.426937,-0.072182,0.059154,0.083011,0.000024
51.510000,0.018040,0.001,9.789542,-0.055065,4.358827,0.010654,-0.352241,-0.003847,1.327792,0.00000000,0.00000000,-2.518652,-0.112585,0.059143,-2.449087,-0.073442,0.059148,0.079821,0.000005
51.575000,0.018040,0.084,2.941734,-0.056238,4.385727,0.010623,-0.364211,0.006282,0.026425,0.00000000,0.00000000,-2.542492,-0.113566,0.059199,-2.471214,-0.074452,0.059220,0.081304,0.000020
51.635000,0.019173,0.083,3.934263,-0.044627,4.156314,0.009917,-0.362258,-0.005650,0.414592,0.00000000,0.00000000,-2.564762,-0.115128,0.059220,-2.493440,-0.076034,0.059251,0.081334,0.000031
51.705000,0.019935,0.060,1.396039,-0.054193,4.076787,0.009965,-0.371306,-0.003319,0.019365,0.00000000,0.00000000,-2.590732,-0.116615,0.059158,-2.515723,-0.077305,0.059188,0.084685,0.000030
51.750000,0.021405,0.050,9.877893,-0.059606,4.247752,0.009566,-0.379371,-0.003869,0.368865,0.00000000,0.00000000,-2.607583,-0.117461,0.059195,-2.538194,-0.078441,0.059194,0.079608,0.000002
51.825000,0.020950,0.058,1.853959,-0.054627,4.210696,0.009621,-0.358267,-0.000924,0.557361,0.00000000,0.00000000,-2.634750,-0.119550,0.059187,-2.559805,-0.080288,0.059212,0.084607,0.000025
51.880000,0.021686,0.059,7.108756,-0.052980,4.111645,0.009449,-0.360848,-0.000412,0.069004,0.00000000,0.00000000,-2.654480,-0.119973,0.058969,-2.581322,-0.080749,0.058992,0.083010,0.000024
51.930000,0.022018,0.068,10.785248,-0.052976,4.405509,0.009535,-0.373452,0.007869,0.509195,0.00000000,0.00000000,-2.673383,-0.120789,0.059130,-2.603964,-0.081785,0.059172,0.079626,0.000042
51.990000,0.019838,0.030,1.539487,-0.052918,4.348271,0.009474,-0.359531,-0.007666,0.027874,0.00000000,0.00000000,-2.695304,-0.121721,0.059014,-2.625853,-0.082686,0.059045,0.079670,0.000031
52.055000,0.020155,0.029,4.893539,-0.029339,4.297210,0.009273,-0.373793,-0.001710,0.302476,0.00000000,0.00000000,-2.719822,-0.122820,0.059063,-2.648637,-0.083632,0.059092,0.081259,0.000029
52.115000,0.020155,0.107,0.196261,-0.054181,4.217317,0.009359,-0.375589,-0.000827,0.570489,0.00000000,0.00000000,-2.742569,-0.123861,0.059225,-2.671251,-0.084733,0.059249,0.081347,0.000024
52.170000,0.021091,0.014,0.078092,-0.033061,4.211428,0.009534,-0.382281,0.014650,0.126832,0.00000000,0.00000000,-2.763460,-0.124671,0.059197,-2.695027,-0.085092,0.058720,0.079054,0.000477
